STATE_ID;CRIMINAL_OFFENCE_CODE;YEAR;COUNT
40;T11HC;2011;81
41;T11HC;2011;46
42;T11HC;2011;29
43;T11HC;2011;1136
44;T11HC;2011;
45;T11HC;2011;517
46;T11HC;2011;24
47;T11HC;2011;122
2;T11HC;2012;124
3;T11HC;2012;50
4;T11HC;2012;88
5;T11HC;2012;1019
6;T11HC;2012;206
7;T11HC;2012;60
8;T11HC;2012;141
9;T11HC;2012;
10;T11HC;2012;19
11;T11HC;2012;
12;T11HC;2012;50
13;T11HC;2012;64
14;T11HC;2012;107
15;T11HC;2012;950
16;T11HC;2012;106
17;T11HC;2012;619
18;T11HC;2012;115
19;T11HC;2012;113
20;T11HC;2012;1
21;T11HC;2012;
22;T11HC;2012;528
23;T11HC;2012;90
24;T11HC;2012;
25;T11HC;2012;181
26;T11HC;2012;0
27;T11HC;2012;10
28;T11HC;2012;168
29;T11HC;2012;
30;T11HC;2012;157
31;T11HC;2012;27
32;T11HC;2012;545
33;T11HC;2012;149
34;T11HC;2012;384
35;T11HC;2012;
36;T11HC;2012;106
37;T11HC;2012;75
38;T11HC;2012;10
39;T11HC;2012;364
40;T11HC;2012;68
41;T11HC;2012;45
42;T11HC;2012;28
43;T11HC;2012;1233
44;T11HC;2012;
45;T11HC;2012;560
46;T11HC;2012;20
47;T11HC;2012;121
2;T11HC;2013;107
3;T11HC;2013;48
4;T11HC;2013;62
5;T11HC;2013;1072
6;T11HC;2013;204
7;T11HC;2013;46
8;T11HC;2013;109
9;T11HC;2013;
10;T11HC;2013;11
11;T11HC;2013;
12;T11HC;2013;44
13;T11HC;2013;52
14;T11HC;2013;108
15;T11HC;2013;910
16;T11HC;2013;120
17;T11HC;2013;623
18;T11HC;2013;146
19;T11HC;2013;138
20;T11HC;2013;1
21;T11HC;2013;
22;T11HC;2013;502
23;T11HC;2013;41
24;T11HC;2013;
25;T11HC;2013;172
26;T11HC;2013;2
27;T11HC;2013;6
28;T11HC;2013;158
29;T11HC;2013;
30;T11HC;2013;147
31;T11HC;2013;47
32;T11HC;2013;448
33;T11HC;2013;121
34;T11HC;2013;318
35;T11HC;2013;
36;T11HC;2013;132
37;T11HC;2013;78
38;T11HC;2013;6
39;T11HC;2013;302
40;T11HC;2013;87
41;T11HC;2013;57
42;T11HC;2013;20
43;T11HC;2013;
44;T11HC;2013;
45;T11HC;2013;551
46;T11HC;2013;21
47;T11HC;2013;91
2;T11HC;2014;98
3;T11HC;2014;53
4;T11HC;2014;40
5;T11HC;2014;983
6;T11HC;2014;210
7;T11HC;2014;49
8;T11HC;2014;117
9;T11HC;2014;
10;T11HC;2014;10
11;T11HC;2014;
12;T11HC;2014;62
13;T11HC;2014;42
14;T11HC;2014;113
15;T11HC;2014;914
16;T11HC;2014;108
17;T11HC;2014;648
18;T11HC;2014;108
19;T11HC;2014;129
20;T11HC;2014;2
21;T11HC;2014;
22;T11HC;2014;475
23;T11HC;2014;38
24;T11HC;2014;
25;T11HC;2014;156
26;T11HC;2014;4
27;T11HC;2014;6
28;T11HC;2014;127
29;T11HC;2014;
30;T11HC;2014;144
31;T11HC;2014;29
32;T11HC;2014;403
33;T11HC;2014;103
34;T11HC;2014;306
35;T11HC;2014;
36;T11HC;2014;114
37;T11HC;2014;72
38;T11HC;2014;11
39;T11HC;2014;323
40;T11HC;2014;87
41;T11HC;2014;41
42;T11HC;2014;25
43;T11HC;2014;
44;T11HC;2014;4920
45;T11HC;2014;515
46;T11HC;2014;25
47;T11HC;2014;106
2;T11HC;2015;54
3;T11HC;2015;52
4;T11HC;2015;41
5;T11HC;2015;792
6;T11HC;2015;227
7;T11HC;2015;56
8;T11HC;2015;129
9;T11HC;2015;
10;T11HC;2015;12
11;T11HC;2015;
12;T11HC;2015;54
13;T11HC;2015;45
14;T11HC;2015;116
15;T11HC;2015;1014
16;T11HC;2015;111
17;T11HC;2015;655
18;T11HC;2015;93
19;T11HC;2015;99
20;T11HC;2015;3
21;T11HC;2015;
22;T11HC;2015;469
23;T11HC;2015;27
24;T11HC;2015;
25;T11HC;2015;153
26;T11HC;2015;4
27;T11HC;2015;4
28;T11HC;2015;128
29;T11HC;2015;
30;T11HC;2015;120
31;T11HC;2015;24
32;T11HC;2015;374
33;T11HC;2015;102
34;T11HC;2015;295
35;T11HC;2015;
36;T11HC;2015;96
37;T11HC;2015;48
38;T11HC;2015;15
39;T11HC;2015;302
40;T11HC;2015;112
41;T11HC;2015;57
42;T11HC;2015;22
43;T11HC;2015;
44;T11HC;2015;3226
45;T11HC;2015;576
46;T11HC;2015;21
47;T11HC;2015;105
2;T11HC;2016;71
3;T11HC;2016;66
4;T11HC;2016;49
5;T11HC;2016;701
6;T11HC;2016;173
7;T11HC;2016;42
8;T11HC;2016;81
9;T11HC;2016;
10;T11HC;2016;11
11;T11HC;2016;
12;T11HC;2016;56
13;T11HC;2016;33
14;T11HC;2016;97
15;T11HC;2016;1042
16;T11HC;2016;114
17;T11HC;2016;747
18;T11HC;2016;85
19;T11HC;2016;101
20;T11HC;2016;1
21;T11HC;2016;
22;T11HC;2016;400
23;T11HC;2016;29
24;T11HC;2016;
25;T11HC;2016;142
26;T11HC;2016;5
27;T11HC;2016;5
28;T11HC;2016;143
29;T11HC;2016;
30;T11HC;2016;110
31;T11HC;2016;27
32;T11HC;2016;348
33;T11HC;2016;76
34;T11HC;2016;245
35;T11HC;2016;
36;T11HC;2016;106
37;T11HC;2016;60
38;T11HC;2016;8
39;T11HC;2016;294
40;T11HC;2016;106
41;T11HC;2016;45
42;T11HC;2016;17
43;T11HC;2016;
44;T11HC;2016;1824
45;T11HC;2016;697
46;T11HC;2016;17
47;T11HC;2016;81
2;T11HF;2011;
3;T11HF;2011;
4;T11HF;2011;10
5;T11HF;2011;
6;T11HF;2011;22
7;T11HF;2011;
8;T11HF;2011;
9;T11HF;2011;
10;T11HF;2011;3
11;T11HF;2011;
12;T11HF;2011;
13;T11HF;2011;9
14;T11HF;2011;
15;T11HF;2011;
16;T11HF;2011;
17;T11HF;2011;
18;T11HF;2011;
19;T11HF;2011;12
20;T11HF;2011;0
21;T11HF;2011;
22;T11HF;2011;
23;T11HF;2011;
24;T11HF;2011;
25;T11HF;2011;1
26;T11HF;2011;
27;T11HF;2011;0
28;T11HF;2011;
29;T11HF;2011;
30;T11HF;2011;
31;T11HF;2011;
32;T11HF;2011;
33;T11HF;2011;23
34;T11HF;2011;
35;T11HF;2011;
36;T11HF;2011;25
37;T11HF;2011;
38;T11HF;2011;8
39;T11HF;2011;52
40;T11HF;2011;
41;T11HF;2011;
42;T11HF;2011;
43;T11HF;2011;
44;T11HF;2011;
45;T11HF;2011;44
46;T11HF;2011;4
47;T11HF;2011;
2;T11HF;2012;
3;T11HF;2012;
4;T11HF;2012;2
5;T11HF;2012;
6;T11HF;2012;22
7;T11HF;2012;
8;T11HF;2012;
9;T11HF;2012;
10;T11HF;2012;12
11;T11HF;2012;
12;T11HF;2012;
13;T11HF;2012;2
14;T11HF;2012;
15;T11HF;2012;
16;T11HF;2012;
17;T11HF;2012;
18;T11HF;2012;
19;T11HF;2012;9
20;T11HF;2012;0
21;T11HF;2012;
22;T11HF;2012;
23;T11HF;2012;
24;T11HF;2012;
25;T11HF;2012;2
26;T11HF;2012;
27;T11HF;2012;4
28;T11HF;2012;
29;T11HF;2012;
30;T11HF;2012;
31;T11HF;2012;
32;T11HF;2012;
33;T11HF;2012;45
34;T11HF;2012;
35;T11HF;2012;
36;T11HF;2012;12
37;T11HF;2012;
38;T11HF;2012;8
39;T11HF;2012;52
40;T11HF;2012;
41;T11HF;2012;
42;T11HF;2012;
43;T11HF;2012;
44;T11HF;2012;
45;T11HF;2012;30
46;T11HF;2012;6
47;T11HF;2012;
2;T11HF;2013;
3;T11HF;2013;
4;T11HF;2013;4
5;T11HF;2013;
6;T11HF;2013;23
7;T11HF;2013;
8;T11HF;2013;
9;T11HF;2013;
10;T11HF;2013;6
11;T11HF;2013;
12;T11HF;2013;
13;T11HF;2013;3
14;T11HF;2013;
15;T11HF;2013;
16;T11HF;2013;
17;T11HF;2013;
18;T11HF;2013;
19;T11HF;2013;8
20;T11HF;2013;0
21;T11HF;2013;
22;T11HF;2013;
23;T11HF;2013;
24;T11HF;2013;
25;T11HF;2013;0
26;T11HF;2013;
27;T11HF;2013;4
28;T11HF;2013;
29;T11HF;2013;
30;T11HF;2013;
31;T11HF;2013;
32;T11HF;2013;
33;T11HF;2013;34
34;T11HF;2013;
35;T11HF;2013;
36;T11HF;2013;26
37;T11HF;2013;
38;T11HF;2013;4
39;T11HF;2013;53
40;T11HF;2013;
41;T11HF;2013;
42;T11HF;2013;
43;T11HF;2013;
44;T11HF;2013;
45;T11HF;2013;28
46;T11HF;2013;2
47;T11HF;2013;
2;T11HF;2014;
3;T11HF;2014;
4;T11HF;2014;8
5;T11HF;2014;
6;T11HF;2014;22
7;T11HF;2014;
8;T11HF;2014;
9;T11HF;2014;
10;T11HF;2014;3
11;T11HF;2014;
12;T11HF;2014;
13;T11HF;2014;2
14;T11HF;2014;
15;T11HF;2014;
16;T11HF;2014;
17;T11HF;2014;
18;T11HF;2014;
19;T11HF;2014;3
20;T11HF;2014;0
21;T11HF;2014;
22;T11HF;2014;
23;T11HF;2014;
24;T11HF;2014;
25;T11HF;2014;2
26;T11HF;2014;
27;T11HF;2014;3
28;T11HF;2014;
29;T11HF;2014;
30;T11HF;2014;
31;T11HF;2014;
32;T11HF;2014;
33;T11HF;2014;23
34;T11HF;2014;
35;T11HF;2014;
36;T11HF;2014;17
37;T11HF;2014;
38;T11HF;2014;5
39;T11HF;2014;55
40;T11HF;2014;
41;T11HF;2014;
42;T11HF;2014;
43;T11HF;2014;
44;T11HF;2014;
45;T11HF;2014;19
46;T11HF;2014;
47;T11HF;2014;
2;T11HF;2015;
3;T11HF;2015;
4;T11HF;2015;5
5;T11HF;2015;
6;T11HF;2015;20
7;T11HF;2015;
8;T11HF;2015;
9;T11HF;2015;
10;T11HF;2015;6
11;T11HF;2015;
12;T11HF;2015;
13;T11HF;2015;0
14;T11HF;2015;
15;T11HF;2015;
16;T11HF;2015;
17;T11HF;2015;
18;T11HF;2015;
19;T11HF;2015;6
20;T11HF;2015;0
21;T11HF;2015;
22;T11HF;2015;
23;T11HF;2015;
24;T11HF;2015;
25;T11HF;2015;0
26;T11HF;2015;
27;T11HF;2015;2
28;T11HF;2015;
29;T11HF;2015;
30;T11HF;2015;
31;T11HF;2015;
32;T11HF;2015;
33;T11HF;2015;35
34;T11HF;2015;
35;T11HF;2015;
36;T11HF;2015;12
37;T11HF;2015;
38;T11HF;2015;5
39;T11HF;2015;45
40;T11HF;2015;
41;T11HF;2015;
42;T11HF;2015;
43;T11HF;2015;
44;T11HF;2015;
45;T11HF;2015;27
46;T11HF;2015;
47;T11HF;2015;
2;T11HF;2016;
3;T11HF;2016;
4;T11HF;2016;8
5;T11HF;2016;
6;T11HF;2016;14
7;T11HF;2016;
8;T11HF;2016;
9;T11HF;2016;
10;T11HF;2016;6
11;T11HF;2016;
12;T11HF;2016;
13;T11HF;2016;4
14;T11HF;2016;
15;T11HF;2016;
16;T11HF;2016;
17;T11HF;2016;
18;T11HF;2016;
19;T11HF;2016;6
20;T11HF;2016;0
21;T11HF;2016;
22;T11HF;2016;
23;T11HF;2016;
24;T11HF;2016;
25;T11HF;2016;0
26;T11HF;2016;
27;T11HF;2016;0
28;T11HF;2016;
29;T11HF;2016;
30;T11HF;2016;
31;T11HF;2016;
32;T11HF;2016;
33;T11HF;2016;20
34;T11HF;2016;
35;T11HF;2016;
36;T11HF;2016;13
37;T11HF;2016;
38;T11HF;2016;2
39;T11HF;2016;39
40;T11HF;2016;
41;T11HF;2016;
42;T11HF;2016;
43;T11HF;2016;
44;T11HF;2016;
45;T11HF;2016;32
46;T11HF;2016;
47;T11HF;2016;
2;T11AS;2011;1456
3;T11AS;2011;1359
4;T11AS;2011;40385
5;T11AS;2011;
6;T11AS;2011;85488
7;T11AS;2011;652
8;T11AS;2011;1463
9;T11AS;2011;
10;T11AS;2011;164
11;T11AS;2011;5264
12;T11AS;2011;12443
13;T11AS;2011;5499
14;T11AS;2011;40171
15;T11AS;2011;253984
16;T11AS;2011;407
17;T11AS;2011;518226
18;T11AS;2011;15582
19;T11AS;2011;14241
20;T11AS;2011;284
21;T11AS;2011;
22;T11AS;2011;68500
23;T11AS;2011;3743
24;T11AS;2011;1218
25;T11AS;2011;4107
26;T11AS;2011;
27;T11AS;2011;1108
28;T11AS;2011;1536
29;T11AS;2011;402
30;T11AS;2011;60450
31;T11AS;2011;14582
32;T11AS;2011;52505
33;T11AS;2011;59566
34;T11AS;2011;100241
35;T11AS;2011;29647
36;T11AS;2011;3068
37;T11AS;2011;2227
38;T11AS;2011;1974
39;T11AS;2011;18325
40;T11AS;2011;94749
41;T11AS;2011;9520
42;T11AS;2011;643
43;T11AS;2011;238395
44;T11AS;2011;13077
45;T11AS;2011;346210
46;T11AS;2011;998
47;T11AS;2011;5493
2;T11AS;2012;1532
3;T11AS;2012;1640
4;T11AS;2012;41328
5;T11AS;2012;
6;T11AS;2012;78986
7;T11AS;2012;618
8;T11AS;2012;1408
9;T11AS;2012;
10;T11AS;2012;148
11;T11AS;2012;5240
12;T11AS;2012;11752
13;T11AS;2012;5893
14;T11AS;2012;38231
15;T11AS;2012;260561
16;T11AS;2012;4008
17;T11AS;2012;524570
18;T11AS;2012;15072
19;T11AS;2012;13992
20;T11AS;2012;306
21;T11AS;2012;
22;T11AS;2012;69527
23;T11AS;2012;3805
24;T11AS;2012;1218
25;T11AS;2012;10385
26;T11AS;2012;
27;T11AS;2012;1032
28;T11AS;2012;1462
29;T11AS;2012;477
30;T11AS;2012;57590
31;T11AS;2012;14858
32;T11AS;2012;50040
33;T11AS;2012;55546
34;T11AS;2012;101548
35;T11AS;2012;29045
36;T11AS;2012;3005
37;T11AS;2012;2183
38;T11AS;2012;2032
39;T11AS;2012;17353
40;T11AS;2012;92241
41;T11AS;2012;9325
42;T11AS;2012;663
43;T11AS;2012;262330
44;T11AS;2012;11403
45;T11AS;2012;316241
46;T11AS;2012;1129
47;T11AS;2012;4693
2;T11AS;2013;1505
3;T11AS;2013;1412
4;T11AS;2013;39516
5;T11AS;2013;
6;T11AS;2013;75917
7;T11AS;2013;577
8;T11AS;2013;1404
9;T11AS;2013;
10;T11AS;2013;132
11;T11AS;2013;5378
12;T11AS;2013;11684
13;T11AS;2013;6026
14;T11AS;2013;35515
15;T11AS;2013;262290
16;T11AS;2013;3886
17;T11AS;2013;511266
18;T11AS;2013;5798
19;T11AS;2013;13398
20;T11AS;2013;294
21;T11AS;2013;
22;T11AS;2013;66317
23;T11AS;2013;653
24;T11AS;2013;1178
25;T11AS;2013;12269
26;T11AS;2013;
27;T11AS;2013;958
28;T11AS;2013;1332
29;T11AS;2013;455
30;T11AS;2013;53440
31;T11AS;2013;14325
32;T11AS;2013;46255
33;T11AS;2013;54417
34;T11AS;2013;91091
35;T11AS;2013;30453
36;T11AS;2013;2877
37;T11AS;2013;2017
38;T11AS;2013;1849
39;T11AS;2013;16701
40;T11AS;2013;84979
41;T11AS;2013;9095
42;T11AS;2013;640
43;T11AS;2013;
44;T11AS;2013;58446
45;T11AS;2013;315133
46;T11AS;2013;1044
47;T11AS;2013;3643
2;T11AS;2014;1185
3;T11AS;2014;1321
4;T11AS;2014;37657
5;T11AS;2014;
6;T11AS;2014;76478
7;T11AS;2014;592
8;T11AS;2014;1416
9;T11AS;2014;
10;T11AS;2014;134
11;T11AS;2014;5199
12;T11AS;2014;11846
13;T11AS;2014;5777
14;T11AS;2014;32928
15;T11AS;2014;276265
16;T11AS;2014;3896
17;T11AS;2014;505038
18;T11AS;2014;5858
19;T11AS;2014;13498
20;T11AS;2014;326
21;T11AS;2014;
22;T11AS;2014;66178
23;T11AS;2014;818
24;T11AS;2014;1214
25;T11AS;2014;11636
26;T11AS;2014;
27;T11AS;2014;990
28;T11AS;2014;1287
29;T11AS;2014;354
30;T11AS;2014;50910
31;T11AS;2014;13725
32;T11AS;2014;40068
33;T11AS;2014;53715
34;T11AS;2014;120351
35;T11AS;2014;29286
36;T11AS;2014;2694
37;T11AS;2014;1988
38;T11AS;2014;1657
39;T11AS;2014;16776
40;T11AS;2014;87777
41;T11AS;2014;8391
42;T11AS;2014;785
43;T11AS;2014;
44;T11AS;2014;45095
45;T11AS;2014;362852
46;T11AS;2014;1175
47;T11AS;2014;3268
2;T11AS;2015;1498
3;T11AS;2015;1095
4;T11AS;2015;37819
5;T11AS;2015;
6;T11AS;2015;74539
7;T11AS;2015;992
8;T11AS;2015;1341
9;T11AS;2015;
10;T11AS;2015;141
11;T11AS;2015;5229
12;T11AS;2015;12210
13;T11AS;2015;6187
14;T11AS;2015;33874
15;T11AS;2015;298383
16;T11AS;2015;4569
17;T11AS;2015;507444
18;T11AS;2015;5915
19;T11AS;2015;12609
20;T11AS;2015;329
21;T11AS;2015;
22;T11AS;2015;64042
23;T11AS;2015;393
24;T11AS;2015;902
25;T11AS;2015;11252
26;T11AS;2015;
27;T11AS;2015;926
28;T11AS;2015;1134
29;T11AS;2015;327
30;T11AS;2015;48280
31;T11AS;2015;13978
32;T11AS;2015;33772
33;T11AS;2015;52249
34;T11AS;2015;120917
35;T11AS;2015;27258
36;T11AS;2015;2647
37;T11AS;2015;1937
38;T11AS;2015;1540
39;T11AS;2015;19056
40;T11AS;2015;89504
41;T11AS;2015;7997
42;T11AS;2015;786
43;T11AS;2015;
44;T11AS;2015;40703
45;T11AS;2015;417335
46;T11AS;2015;1294
47;T11AS;2015;3166
2;T11AS;2016;1242
3;T11AS;2016;1149
4;T11AS;2016;40219
5;T11AS;2016;
6;T11AS;2016;74404
7;T11AS;2016;1009
8;T11AS;2016;1173
9;T11AS;2016;
10;T11AS;2016;145
11;T11AS;2016;5050
12;T11AS;2016;15459
13;T11AS;2016;6067
14;T11AS;2016;33769
15;T11AS;2016;302875
16;T11AS;2016;4600
17;T11AS;2016;550723
18;T11AS;2016;6140
19;T11AS;2016;11609
20;T11AS;2016;298
21;T11AS;2016;
22;T11AS;2016;63153
23;T11AS;2016;363
24;T11AS;2016;1195
25;T11AS;2016;10718
26;T11AS;2016;
27;T11AS;2016;901
28;T11AS;2016;1211
29;T11AS;2016;325
30;T11AS;2016;46990
31;T11AS;2016;12308
32;T11AS;2016;35158
33;T11AS;2016;52318
34;T11AS;2016;125611
35;T11AS;2016;25153
36;T11AS;2016;2510
37;T11AS;2016;1665
38;T11AS;2016;1491
39;T11AS;2016;17331
40;T11AS;2016;93079
41;T11AS;2016;8360
42;T11AS;2016;687
43;T11AS;2016;
44;T11AS;2016;35510
45;T11AS;2016;456991
46;T11AS;2016;1171
47;T11AS;2016;4007
2;T11AA;2011;169
3;T11AA;2011;170
4;T11AA;2011;3897
5;T11AA;2011;323
6;T11AA;2011;
7;T11AA;2011;
8;T11AA;2011;39
9;T11AA;2011;
10;T11AA;2011;127
11;T11AA;2011;
12;T11AA;2011;1696
13;T11AA;2011;104
14;T11AA;2011;2053
15;T11AA;2011;
16;T11AA;2011;132
17;T11AA;2011;139091
18;T11AA;2011;
19;T11AA;2011;6791
20;T11AA;2011;60
21;T11AA;2011;
22;T11AA;2011;
23;T11AA;2011;
24;T11AA;2011;201
25;T11AA;2011;180
26;T11AA;2011;
27;T11AA;2011;161
28;T11AA;2011;1313
29;T11AA;2011;161
30;T11AA;2011;
31;T11AA;2011;746
32;T11AA;2011;962
33;T11AA;2011;812
34;T11AA;2011;29266
35;T11AA;2011;
36;T11AA;2011;1317
37;T11AA;2011;
38;T11AA;2011;187
39;T11AA;2011;
40;T11AA;2011;
41;T11AA;2011;620
42;T11AA;2011;239
43;T11AA;2011;
44;T11AA;2011;3441
45;T11AA;2011;33806
46;T11AA;2011;
47;T11AA;2011;4693
2;T11AA;2012;156
3;T11AA;2012;170
4;T11AA;2012;4030
5;T11AA;2012;372
6;T11AA;2012;
7;T11AA;2012;
8;T11AA;2012;36
9;T11AA;2012;
10;T11AA;2012;128
11;T11AA;2012;
12;T11AA;2012;1657
13;T11AA;2012;99
14;T11AA;2012;1874
15;T11AA;2012;
16;T11AA;2012;121
17;T11AA;2012;136077
18;T11AA;2012;
19;T11AA;2012;6583
20;T11AA;2012;74
21;T11AA;2012;
22;T11AA;2012;
23;T11AA;2012;
24;T11AA;2012;204
25;T11AA;2012;157
26;T11AA;2012;
27;T11AA;2012;147
28;T11AA;2012;1232
29;T11AA;2012;168
30;T11AA;2012;
31;T11AA;2012;715
32;T11AA;2012;1025
33;T11AA;2012;701
34;T11AA;2012;28297
35;T11AA;2012;
36;T11AA;2012;1311
37;T11AA;2012;
38;T11AA;2012;215
39;T11AA;2012;
40;T11AA;2012;5338
41;T11AA;2012;680
42;T11AA;2012;211
43;T11AA;2012;
44;T11AA;2012;3065
45;T11AA;2012;23193
46;T11AA;2012;
47;T11AA;2012;3643
2;T11AA;2013;163
3;T11AA;2013;186
4;T11AA;2013;3734
5;T11AA;2013;380
6;T11AA;2013;
7;T11AA;2013;
8;T11AA;2013;44
9;T11AA;2013;
10;T11AA;2013;111
11;T11AA;2013;
12;T11AA;2013;1503
13;T11AA;2013;99
14;T11AA;2013;1791
15;T11AA;2013;
16;T11AA;2013;170
17;T11AA;2013;127869
18;T11AA;2013;
19;T11AA;2013;6963
20;T11AA;2013;92
21;T11AA;2013;
22;T11AA;2013;
23;T11AA;2013;
24;T11AA;2013;217
25;T11AA;2013;187
26;T11AA;2013;713
27;T11AA;2013;175
28;T11AA;2013;1063
29;T11AA;2013;173
30;T11AA;2013;
31;T11AA;2013;662
32;T11AA;2013;773
33;T11AA;2013;580
34;T11AA;2013;25545
35;T11AA;2013;
36;T11AA;2013;1303
37;T11AA;2013;
38;T11AA;2013;172
39;T11AA;2013;
40;T11AA;2013;4659
41;T11AA;2013;599
42;T11AA;2013;216
43;T11AA;2013;
44;T11AA;2013;3026
45;T11AA;2013;20976
46;T11AA;2013;
47;T11AA;2013;3268
2;T11AA;2014;132
3;T11AA;2014;216
4;T11AA;2014;3640
5;T11AA;2014;388
6;T11AA;2014;
7;T11AA;2014;
8;T11AA;2014;24
9;T11AA;2014;
10;T11AA;2014;111
11;T11AA;2014;
12;T11AA;2014;1533
13;T11AA;2014;77
14;T11AA;2014;1645
15;T11AA;2014;
16;T11AA;2014;228
17;T11AA;2014;125752
18;T11AA;2014;
19;T11AA;2014;6330
20;T11AA;2014;101
21;T11AA;2014;
22;T11AA;2014;
23;T11AA;2014;
24;T11AA;2014;226
25;T11AA;2014;188
26;T11AA;2014;728
27;T11AA;2014;136
28;T11AA;2014;1004
29;T11AA;2014;129
30;T11AA;2014;
31;T11AA;2014;529
32;T11AA;2014;769
33;T11AA;2014;542
34;T11AA;2014;25074
35;T11AA;2014;
36;T11AA;2014;1151
37;T11AA;2014;
38;T11AA;2014;181
39;T11AA;2014;
40;T11AA;2014;4570
41;T11AA;2014;684
42;T11AA;2014;213
43;T11AA;2014;
44;T11AA;2014;3132
45;T11AA;2014;24369
46;T11AA;2014;
47;T11AA;2014;3166
2;T11AA;2015;169
3;T11AA;2015;173
4;T11AA;2015;3461
5;T11AA;2015;361
6;T11AA;2015;
7;T11AA;2015;
8;T11AA;2015;25
9;T11AA;2015;
10;T11AA;2015;118
11;T11AA;2015;
12;T11AA;2015;1460
13;T11AA;2015;98
14;T11AA;2015;1563
15;T11AA;2015;
16;T11AA;2015;177
17;T11AA;2015;127395
18;T11AA;2015;
19;T11AA;2015;5935
20;T11AA;2015;85
21;T11AA;2015;
22;T11AA;2015;
23;T11AA;2015;
24;T11AA;2015;178
25;T11AA;2015;191
26;T11AA;2015;608
27;T11AA;2015;161
28;T11AA;2015;894
29;T11AA;2015;140
30;T11AA;2015;
31;T11AA;2015;549
32;T11AA;2015;675
33;T11AA;2015;469
34;T11AA;2015;27851
35;T11AA;2015;
36;T11AA;2015;1142
37;T11AA;2015;
38;T11AA;2015;164
39;T11AA;2015;
40;T11AA;2015;4632
41;T11AA;2015;680
42;T11AA;2015;154
43;T11AA;2015;
44;T11AA;2015;2511
45;T11AA;2015;26491
46;T11AA;2015;
47;T11AA;2015;4007
2;T11AA;2016;118
3;T11AA;2016;200
4;T11AA;2016;3793
5;T11AA;2016;353
6;T11AA;2016;
7;T11AA;2016;
8;T11AA;2016;36
9;T11AA;2016;
10;T11AA;2016;122
11;T11AA;2016;
12;T11AA;2016;1733
13;T11AA;2016;93
14;T11AA;2016;1592
15;T11AA;2016;
16;T11AA;2016;250
17;T11AA;2016;140033
18;T11AA;2016;
19;T11AA;2016;5356
20;T11AA;2016;74
21;T11AA;2016;
22;T11AA;2016;
23;T11AA;2016;
24;T11AA;2016;195
25;T11AA;2016;203
26;T11AA;2016;559
27;T11AA;2016;164
28;T11AA;2016;915
29;T11AA;2016;128
30;T11AA;2016;
31;T11AA;2016;499
32;T11AA;2016;684
33;T11AA;2016;521
34;T11AA;2016;30381
35;T11AA;2016;
36;T11AA;2016;1054
37;T11AA;2016;
38;T11AA;2016;153
39;T11AA;2016;
40;T11AA;2016;4932
41;T11AA;2016;623
42;T11AA;2016;173
43;T11AA;2016;
44;T11AA;2016;2256
45;T11AA;2016;29631
46;T11AA;2016;
47;T11AA;2016;4186
2;T11SA;2011;44
3;T11SA;2011;71
4;T11SA;2011;3750
5;T11SA;2011;
6;T11SA;2011;7232
7;T11SA;2011;
8;T11SA;2011;554
9;T11SA;2011;
10;T11SA;2011;66
11;T11SA;2011;1 459
12;T11SA;2011;1408
13;T11SA;2011;180
14;T11SA;2011;3159
15;T11SA;2011;41786
16;T11SA;2011;401
17;T11SA;2011;24936
18;T11SA;2011;575
19;T11SA;2011;1032
20;T11SA;2011;285
21;T11SA;2011;1808
22;T11SA;2011;4617
23;T11SA;2011;
24;T11SA;2011;
25;T11SA;2011;540
26;T11SA;2011;
27;T11SA;2011;97
28;T11SA;2011;461
29;T11SA;2011;25
30;T11SA;2011;6620
31;T11SA;2011;2762
32;T11SA;2011;3169
33;T11SA;2011;2091
34;T11SA;2011;4436
35;T11SA;2011;
36;T11SA;2011;345
37;T11SA;2011;
38;T11SA;2011;342
39;T11SA;2011;9892
40;T11SA;2011;15198
41;T11SA;2011;3926
42;T11SA;2011;126
43;T11SA;2011;11853
44;T11SA;2011;
45;T11SA;2011;45626
46;T11SA;2011;1582
47;T11SA;2011;6696
2;T11SA;2012;44
3;T11SA;2012;105
4;T11SA;2012;3796
5;T11SA;2012;
6;T11SA;2012;7086
7;T11SA;2012;
8;T11SA;2012;586
9;T11SA;2012;
10;T11SA;2012;48
11;T11SA;2012;1418
12;T11SA;2012;1416
13;T11SA;2012;248
14;T11SA;2012;3234
15;T11SA;2012;42693
16;T11SA;2012;388
17;T11SA;2012;24643
18;T11SA;2012;736
19;T11SA;2012;1214
20;T11SA;2012;273
21;T11SA;2012;1836
22;T11SA;2012;4689
23;T11SA;2012;
24;T11SA;2012;
25;T11SA;2012;445
26;T11SA;2012;
27;T11SA;2012;111
28;T11SA;2012;618
29;T11SA;2012;24
30;T11SA;2012;6545
31;T11SA;2012;2750
32;T11SA;2012;2814
33;T11SA;2012;2029
34;T11SA;2012;4759
35;T11SA;2012;
36;T11SA;2012;354
37;T11SA;2012;
38;T11SA;2012;302
39;T11SA;2012;9008
40;T11SA;2012;15100
41;T11SA;2012;3717
42;T11SA;2012;120
43;T11SA;2012;13529
44;T11SA;2012;1232
45;T11SA;2012;52222
46;T11SA;2012;1933
47;T11SA;2012;7359
2;T11SA;2013;87
3;T11SA;2013;116
4;T11SA;2013;3570
5;T11SA;2013;
6;T11SA;2013;7194
7;T11SA;2013;
8;T11SA;2013;550
9;T11SA;2013;
